Age_at_enrollment,Admission_grade,pass_rate_sem1,pass_rate_sem2,finance_risk,drop_score,risk_level,shap_feat,shap_val
33,117.0,1.0,1.0,0,0.10552959988919393,No-risk,"[""num__pass_rate_sem2"", ""cat__Course_8014"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1""]","[-0.8711820611611606, -0.6734548248977921, -0.469103449825348, -0.39115493778445665, -0.30896765785513813]"
20,110.2,0.8333333333333334,0.8333333333333334,0,0.34322197650343983,No-risk,"[""cat__Course_9853"", ""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""cat__Mothers_qualification_19"", ""bin__Gender_1""]","[0.7323010328262937, -0.4862470602703223, -0.30896765785513813, -0.2762306234738683, 0.2280876536307362]"
35,155.7,0.0,0.0,0,0.9514244121176834,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_grade""]","[1.43842794418387, -1.1026098981938712, 0.9892492439322105, 0.9654517828552774, -0.5926392311726058]"
24,180.4,0.5,0.8333333333333334,1,0.816894246539588,Red,"[""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_enrolled"", ""num__pass_rate_sem2""]","[1.5990671248388488, -1.4413385789970536, 1.3171779098034833, 1.299114632525452, -0.4862470602703223]"
18,125.5,1.0,0.6,0,0.4498504302157527,Yellow,"[""cat__Course_9254"", ""bin__finance_risk_1"", ""cat__Mothers_qualification_19"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved""]","[0.3364076526958035, -0.30896765785513813, -0.2762306234738683, -0.26962567547366234, 0.2600728970534313]"
33,110.0,1.0,0.8333333333333334,0,0.11455883727364538,No-risk,"[""cat__Course_8014"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1"", ""num__Age_at_enrollment""]","[-0.6734548248977921, -0.4862470602703223, -0.39115493778445665, -0.30896765785513813, 0.22973861709278526]"
22,161.0,0.875,0.875,0,0.12659788126406007,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_enrolled"", ""cat__Course_9500""]","[-0.7121622321182745, -0.6172560578910791, -0.5824808104930319, 0.5312426675174139, -0.4613765001806311]"
25,100.0,0.8,1.0,0,0.12012312936233933,No-risk,"[""num__pass_rate_sem2"", ""bin__Scholarship_holder_1"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled""]","[-0.8711820611611606, -0.35996963060907333, -0.30896765785513813, -0.26962567547366234, -0.22925552338684446]"
20,117.6,1.0,0.8333333333333334,0,0.15995529266857497,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1"", ""cat__Mothers_qualification_19"", ""cat__Fathers_qualification_38""]","[-0.4862470602703223, -0.39115493778445665, -0.30896765785513813, -0.2762306234738683, -0.275972859945078]"
23,128.7,0.8,1.0,0,0.14352768272256286,No-risk,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled"", ""bin__Gender_1""]","[-0.8711820611611606, -0.30896765785513813, -0.26962567547366234, -0.22925552338684446, 0.2280876536307362]"
18,112.2,0.4,0.0,1,0.9834394731087052,Red,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_grade""]","[1.43842794418387, 1.3171779098034833, 0.9892492439322105, 0.5132495426420327, 0.3675768098841127]"
24,100.8,0.0,0.0,0,0.9740174582584328,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_grade"", ""cat__Course_9500""]","[1.43842794418387, 0.9892492439322105, 0.9654517828552774, -0.5926392311726058, -0.4613765001806311]"
21,105.0,1.0,1.0,1,0.48281689340097694,Yellow,"[""bin__finance_risk_1"", ""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9773"", ""num__Curricular_units_1st_sem_approved""]","[1.3171779098034833, -0.8711820611611606, -0.469103449825348, 0.4229539019535702, -0.39115493778445665]"
26,100.0,0.3333333333333333,0.0,0,0.9581755280996164,Red,"[""num__pass_rate_sem2"", ""cat__Application_mode_15"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9130"", ""num__Curricular_units_1st_sem_approved""]","[1.43842794418387, -1.0096240087469701, 0.9892492439322105, 0.9051435145878933, 0.5132495426420327]"
39,115.5,0.5,0.0,0,0.9922639702678401,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9853"", ""cat__Fathers_qualification_34"", ""num__Curricular_units_2nd_sem_grade""]","[1.43842794418387, 0.9892492439322105, 0.7323010328262937, 0.5416264006020014, 0.3675768098841127]"
44,114.0,1.0,1.0,0,0.09436354715116584,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_approved"", ""cat__Course_8014"", ""num__Age_at_enrollment"", ""num__Curricular_units_2nd_sem_approved""]","[-0.8711820611611606, -0.8433571779977013, -0.6734548248977921, 0.4809438644109401, -0.469103449825348]"
19,137.0,1.0,0.6,0,0.09795308943585918,No-risk,"[""cat__Application_mode_15"", ""cat__Fathers_qualification_3"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved""]","[-1.0096240087469701, -0.43626709976270756, -0.30896765785513813, -0.26962567547366234, 0.2600728970534313]"
18,124.9,1.0,1.0,0,0.16743868775434978,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9773"", ""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1""]","[-0.8711820611611606, -0.469103449825348, 0.4229539019535702, -0.39115493778445665, -0.30896765785513813]"
18,120.3,1.0,1.0,0,0.03086878277096253,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""cat__Course_9500""]","[-0.9552210144112008, -0.8711820611611606, -0.6172560578910791, 0.5312426675174139, -0.4613765001806311]"
19,134.3,1.0,1.0,0,0.08941786796883931,No-risk,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved""]","[-0.8711820611611606, -0.30896765785513813, -0.26962567547366234, -0.22925552338684446, -0.2260446675324216]"
19,111.5,0.5714285714285714,0.0,1,0.9733919801403823,Red,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9500"", ""cat__Fathers_qualification_3""]","[1.43842794418387, 1.3171779098034833, 0.9892492439322105, -0.4613765001806311, -0.43626709976270756]"
21,128.8,0.8,0.5555555555555556,0,0.294158571968202,No-risk,"[""num__Curricular_units_1st_sem_enrolled"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""cat__Application_mode_53"", ""bin__finance_risk_1""]","[0.8624374451219388, -0.8433571779977013, 0.7981987818477726, -0.6709203723982228, -0.30896765785513813]"
20,110.0,0.0,0.0,0,0.4468309805343105,Yellow,"[""num__Curricular_units_2nd_sem_enrolled"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved""]","[-1.604406247125456, 1.43842794418387, -1.3209484918956278, 0.9892492439322105, 0.9654517828552774]"
36,113.5,0.0,0.0,0,0.9632203676450017,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""cat__Course_8014"", ""num__Curricular_units_1st_sem_grade""]","[1.43842794418387, 0.9892492439322105, 0.9654517828552774, -0.6734548248977921, -0.5926392311726058]"
43,160.0,1.0,1.0,0,0.10355906507539094,No-risk,"[""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__pass_rate_sem2""]","[-3.1043683790639247, 2.6091461947359917, -2.170514925875833, 1.8660232391692075, -0.8711820611611606]"
19,117.4,0.0,0.0,0,0.9871375204246209,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""cat__Course_9853"", ""num__Curricular_units_1st_sem_grade""]","[1.43842794418387, 0.9892492439322105, 0.9654517828552774, 0.7323010328262937, -0.5926392311726058]"
20,122.2,1.0,1.0,1,0.356074667915436,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_approved"", ""num__pass_rate_sem2""]","[-1.68439736128998, 1.33211101050849, 1.3171779098034833, -1.295559418210946, -0.8711820611611606]"
19,118.2,0.0,0.0,0,0.9341335308612084,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""cat__Course_9238"", ""num__Curricular_units_1st_sem_grade""]","[1.43842794418387, 0.9892492439322105, 0.9654517828552774, -0.6019999562254851, -0.5926392311726058]"
20,106.7,0.6666666666666666,0.6666666666666666,0,0.26059926931408584,No-risk,"[""num__Curricular_units_2nd_sem_evaluations"", ""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_grade"", ""cat__Mothers_qualification_1"", ""cat__Application_mode_1""]","[-0.3351424069559132, -0.30896765785513813, 0.2172271493955157, -0.14485004580613295, -0.12234979284879101]"
20,108.2,0.8571428571428571,0.7142857142857143,0,0.23265070885691017,No-risk,"[""cat__Course_9500"", ""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1"", ""cat__Fathers_qualification_4"", ""num__Curricular_units_2nd_sem_enrolled""]","[-0.4613765001806311, -0.39115493778445665, -0.30896765785513813, 0.27181464925105064, 0.26428655318705513]"
20,107.0,0.8571428571428571,0.42857142857142855,0,0.7398669371423987,Red,"[""cat__Course_9853"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1"", ""cat__Mothers_qualification_19""]","[0.7323010328262937, 0.4485950847502854, -0.39115493778445665, -0.30896765785513813, -0.2762306234738683]"
18,136.1,1.0,1.0,0,0.04672286913041579,No-risk,"[""num__pass_rate_sem2"", ""cat__Course_9238"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1""]","[-0.8711820611611606, -0.6019999562254851, -0.469103449825348, -0.39115493778445665, -0.30896765785513813]"
18,115.3,0.6,0.6,0,0.29839927586153864,No-risk,"[""bin__Scholarship_holder_1"", ""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_approved"", ""cat__Fathers_qualification_38"", ""num__Curricular_units_2nd_sem_enrolled""]","[-0.35996963060907333, -0.30896765785513813, 0.2871484225354103, -0.275972859945078, -0.26962567547366234]"
19,139.8,1.0,1.0,0,0.06254023874605405,No-risk,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""cat__Mothers_qualification_19"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled""]","[-0.8711820611611606, -0.30896765785513813, -0.2762306234738683, -0.26962567547366234, -0.22925552338684446]"
18,157.0,1.0,1.0,0,0.10512802248481613,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9773"", ""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1""]","[-0.8711820611611606, -0.469103449825348, 0.4229539019535702, -0.39115493778445665, -0.30896765785513813]"
18,131.0,0.8571428571428571,0.8571428571428571,0,0.1450837901024097,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9500"", ""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1""]","[-0.541237774683299, -0.469103449825348, -0.4613765001806311, -0.39115493778445665, -0.30896765785513813]"
20,100.0,0.8571428571428571,1.0,0,0.05590241018826835,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9500"", ""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1""]","[-0.8711820611611606, -0.7121622321182745, -0.4613765001806311, -0.39115493778445665, -0.30896765785513813]"
20,140.4,0.3333333333333333,0.6666666666666666,0,0.2107487619967234,No-risk,"[""cat__Course_9238"", ""num__Curricular_units_1st_sem_approved"", ""bin__Scholarship_holder_1"", ""bin__finance_risk_1"", ""cat__Mothers_qualification_19""]","[-0.6019999562254851, 0.5132495426420327, -0.35996963060907333, -0.30896765785513813, -0.2762306234738683]"
20,113.4,0.6,0.6,0,0.36860120244124084,No-risk,"[""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_approved"", ""cat__Mothers_qualification_19"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved""]","[-0.30896765785513813, 0.2871484225354103, -0.2762306234738683, -0.26962567547366234, 0.2600728970534313]"
18,137.0,1.0,1.0,0,0.06669142703785556,No-risk,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""cat__Fathers_qualification_38"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled""]","[-0.8711820611611606, -0.30896765785513813, -0.275972859945078, -0.26962567547366234, -0.22925552338684446]"
18,121.8,1.0,1.0,0,0.052222453698696956,No-risk,"[""num__pass_rate_sem2"", ""cat__Mothers_qualification_2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled""]","[-0.8711820611611606, -0.4651174152091631, -0.30896765785513813, -0.26962567547366234, -0.22925552338684446]"
21,131.0,0.5,0.3333333333333333,0,0.8331581838374693,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9254"", ""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_approved""]","[0.668557942402193, 0.5031316793463577, 0.3364076526958035, -0.30896765785513813, 0.2871484225354103]"
19,118.6,1.0,0.8,0,0.07633502275626732,No-risk,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""cat__Mothers_qualification_19"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_2nd_sem_without_evaluations""]","[-0.40926006009215465, -0.30896765785513813, -0.2762306234738683, -0.26962567547366234, -0.23156643831986773]"
19,122.3,0.0,0.0,0,0.3995303067570625,No-risk,"[""num__Curricular_units_2nd_sem_enrolled"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved""]","[-1.604406247125456, 1.43842794418387, -1.3209484918956278, 0.9892492439322105, 0.9654517828552774]"
19,127.9,1.0,1.0,0,0.05697769593069915,No-risk,"[""num__pass_rate_sem2"", ""bin__Scholarship_holder_1"", ""bin__finance_risk_1"", ""cat__Fathers_qualification_38"", ""num__Curricular_units_2nd_sem_enrolled""]","[-0.8711820611611606, -0.35996963060907333, -0.30896765785513813, -0.275972859945078, -0.26962567547366234]"
19,121.3,1.0,1.0,0,0.03954932678385364,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1"", ""cat__Mothers_qualification_19""]","[-0.8711820611611606, -0.469103449825348, -0.39115493778445665, -0.30896765785513813, -0.2762306234738683]"
19,117.1,0.7142857142857143,0.0,0,0.9658473858360144,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_2nd_sem_grade"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_evaluations""]","[1.43842794418387, 0.9892492439322105, 0.3675768098841127, -0.30896765785513813, 0.2979043617385895]"
20,160.0,1.0,0.8333333333333334,0,0.08664453146365492,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_approved"", ""cat__Application_mode_44"", ""num__Curricular_units_2nd_sem_evaluations"", ""bin__finance_risk_1""]","[-0.4862470602703223, -0.39115493778445665, -0.38522250363967914, -0.3351424069559132, -0.30896765785513813]"
18,145.3,0.8333333333333334,0.8333333333333334,0,0.1647035214501795,No-risk,"[""cat__Course_9853"", ""num__pass_rate_sem2"", ""bin__Scholarship_holder_1"", ""bin__finance_risk_1"", ""cat__Mothers_qualification_19""]","[0.7323010328262937, -0.4862470602703223, -0.35996963060907333, -0.30896765785513813, -0.2762306234738683]"
18,122.6,1.0,1.0,0,0.04661289461398976,No-risk,"[""num__pass_rate_sem2"", ""cat__Course_9238"", ""cat__Fathers_qualification_39"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved""]","[-0.8711820611611606, -0.6019999562254851, -0.547568881179896, -0.469103449825348, -0.39115493778445665]"
19,128.0,1.0,1.0,0,0.060178383370454044,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""cat__Course_9500""]","[-0.9552210144112008, -0.8711820611611606, -0.6172560578910791, 0.5312426675174139, -0.4613765001806311]"
18,124.9,1.0,0.875,0,0.03656025456937696,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_enrolled"", ""cat__Course_9500""]","[-0.7121622321182745, -0.6172560578910791, -0.5824808104930319, 0.5312426675174139, -0.4613765001806311]"
18,123.7,1.0,1.0,0,0.11024380489721171,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1"", ""cat__Fathers_qualification_37""]","[-0.8711820611611606, -0.469103449825348, -0.39115493778445665, -0.30896765785513813, -0.21019561689035582]"
19,120.1,1.0,1.0,0,0.06715881607433173,No-risk,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved""]","[-0.8711820611611606, -0.30896765785513813, -0.26962567547366234, -0.22925552338684446, -0.2260446675324216]"
19,131.7,0.7142857142857143,0.0,0,0.9274620521859572,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9500"", ""num__Curricular_units_2nd_sem_grade"", ""bin__finance_risk_1""]","[1.43842794418387, 0.9892492439322105, -0.4613765001806311, 0.3675768098841127, -0.30896765785513813]"
20,133.2,1.0,1.0,0,0.0378063322501976,No-risk,"[""num__Curricular_units_1st_sem_approved"", ""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_enrolled"", ""cat__Course_9238""]","[-1.0694582981043237, -0.8711820611611606, -0.7121622321182745, 0.6440988514201822, -0.6019999562254851]"
